prov_score_id,school_id,school,province_id,province,year,type,min_score
prov_score_39_63_2022_1,39,北京外国语大学,63,青海,2022,理科,528
prov_score_39_63_2022_2,39,北京外国语大学,63,青海,2022,文科,517
prov_score_39_64_2024_2,39,北京外国语大学,64,宁夏,2024,文科,582
prov_score_39_64_2024_1,39,北京外国语大学,64,宁夏,2024,理科,517
prov_score_39_64_2023_2,39,北京外国语大学,64,宁夏,2023,文科,489
prov_score_39_64_2023_1,39,北京外国语大学,64,宁夏,2023,理科,435
prov_score_39_64_2022_2,39,北京外国语大学,64,宁夏,2022,文科,563
prov_score_39_64_2022_1,39,北京外国语大学,64,宁夏,2022,理科,487
prov_score_39_65_2024_2,39,北京外国语大学,65,新疆,2024,文科,534
prov_score_39_65_2024_1,39,北京外国语大学,65,新疆,2024,理科,518
prov_score_39_65_2023_2,39,北京外国语大学,65,新疆,2023,文科,533
prov_score_39_65_2023_1,39,北京外国语大学,65,新疆,2023,理科,487
prov_score_39_65_2022_1,39,北京外国语大学,65,新疆,2022,理科,539
prov_score_39_65_2022_2,39,北京外国语大学,65,新疆,2022,文科,538
prov_score_39_22_2023_2,39,北京外国语大学,22,吉林,2023,文科,550
prov_score_39_22_2023_1,39,北京外国语大学,22,吉林,2023,理科,506
prov_score_39_22_2022_1,39,北京外国语大学,22,吉林,2022,理科,560
prov_score_39_22_2022_2,39,北京外国语大学,22,吉林,2022,文科,555
prov_score_38_11_2024_3,38,北京交通大学,11,北京,2024,综合,633
prov_score_38_11_2023_3,38,北京交通大学,11,北京,2023,综合,623
prov_score_38_11_2022_3,38,北京交通大学,11,北京,2022,综合,614
prov_score_38_12_2024_3,38,北京交通大学,12,天津,2024,综合,634
prov_score_38_12_2023_3,38,北京交通大学,12,天津,2023,综合,639
prov_score_38_12_2022_3,38,北京交通大学,12,天津,2022,综合,648
prov_score_38_13_2024_2074,38,北京交通大学,13,河北,2024,历史类,613
prov_score_38_13_2024_2073,38,北京交通大学,13,河北,2024,物理类,601
prov_score_38_13_2023_2074,38,北京交通大学,13,河北,2023,历史类,606
prov_score_38_13_2023_2073,38,北京交通大学,13,河北,2023,物理类,600
prov_score_38_13_2022_2074,38,北京交通大学,13,河北,2022,历史类,612
prov_score_38_13_2022_2073,38,北京交通大学,13,河北,2022,物理类,602
prov_score_38_14_2024_1,38,北京交通大学,14,山西,2024,理科,551
prov_score_38_14_2024_2,38,北京交通大学,14,山西,2024,文科,526
prov_score_38_14_2023_1,38,北京交通大学,14,山西,2023,理科,594
prov_score_38_14_2023_2,38,北京交通大学,14,山西,2023,文科,557
prov_score_38_14_2022_1,38,北京交通大学,14,山西,2022,理科,574
prov_score_38_14_2022_2,38,北京交通大学,14,山西,2022,文科,563
prov_score_38_15_2024_1,38,北京交通大学,15,内蒙古,2024,理科,632
prov_score_38_15_2024_2,38,北京交通大学,15,内蒙古,2024,文科,548
prov_score_38_15_2023_2,38,北京交通大学,15,内蒙古,2023,文科,548
prov_score_38_15_2023_1,38,北京交通大学,15,内蒙古,2023,理科,544
prov_score_38_15_2022_1,38,北京交通大学,15,内蒙古,2022,理科,570
prov_score_38_15_2022_2,38,北京交通大学,15,内蒙古,2022,文科,549
prov_score_38_21_2024_2073,38,北京交通大学,21,辽宁,2024,物理类,600
prov_score_38_21_2024_2074,38,北京交通大学,21,辽宁,2024,历史类,600
prov_score_38_21_2023_2073,38,北京交通大学,21,辽宁,2023,物理类,609
prov_score_38_21_2023_2074,38,北京交通大学,21,辽宁,2023,历史类,595
prov_score_38_21_2022_2073,38,北京交通大学,21,辽宁,2022,物理类,607
prov_score_38_21_2022_2074,38,北京交通大学,21,辽宁,2022,历史类,593
prov_score_38_23_2024_2073,38,北京交通大学,23,黑龙江,2024,物理类,618
prov_score_38_23_2024_2074,38,北京交通大学,23,黑龙江,2024,历史类,591
prov_score_38_23_2023_1,38,北京交通大学,23,黑龙江,2023,理科,583
prov_score_38_23_2023_2,38,北京交通大学,23,黑龙江,2023,文科,473
prov_score_38_23_2022_1,38,北京交通大学,23,黑龙江,2022,理科,559
prov_score_38_23_2022_2,38,北京交通大学,23,黑龙江,2022,文科,554
prov_score_38_32_2024_2073,38,北京交通大学,32,江苏,2024,物理类,630
prov_score_38_32_2024_2074,38,北京交通大学,32,江苏,2024,历史类,596
prov_score_38_32_2023_2073,38,北京交通大学,32,江苏,2023,物理类,632
prov_score_38_32_2023_2074,38,北京交通大学,32,江苏,2023,历史类,594
prov_score_38_32_2022_2073,38,北京交通大学,32,江苏,2022,物理类,603
prov_score_38_32_2022_2074,38,北京交通大学,32,江苏,2022,历史类,573
prov_score_38_33_2024_3,38,北京交通大学,33,浙江,2024,综合,641
prov_score_38_33_2023_3,38,北京交通大学,33,浙江,2023,综合,646
prov_score_38_33_2022_3,38,北京交通大学,33,浙江,2022,综合,637
prov_score_38_34_2024_2073,38,北京交通大学,34,安徽,2024,物理类,628
prov_score_38_34_2024_2074,38,北京交通大学,34,安徽,2024,历史类,617
prov_score_38_34_2023_1,38,北京交通大学,34,安徽,2023,理科,624
prov_score_38_34_2023_2,38,北京交通大学,34,安徽,2023,文科,573
prov_score_38_34_2022_1,38,北京交通大学,34,安徽,2022,理科,607
prov_score_38_34_2022_2,38,北京交通大学,34,安徽,2022,文科,587
prov_score_38_35_2024_2073,38,北京交通大学,35,福建,2024,物理类,620
prov_score_38_35_2024_2074,38,北京交通大学,35,福建,2024,历史类,579
prov_score_38_35_2023_2073,38,北京交通大学,35,福建,2023,物理类,612
prov_score_38_35_2023_2074,38,北京交通大学,35,福建,2023,历史类,590
prov_score_38_35_2022_2073,38,北京交通大学,35,福建,2022,物理类,600
prov_score_38_35_2022_2074,38,北京交通大学,35,福建,2022,历史类,585
prov_score_38_36_2024_2073,38,北京交通大学,36,江西,2024,物理类,604
prov_score_38_36_2024_2074,38,北京交通大学,36,江西,2024,历史类,604
prov_score_38_36_2023_1,38,北京交通大学,36,江西,2023,理科,614
prov_score_38_36_2023_2,38,北京交通大学,36,江西,2023,文科,600
prov_score_38_36_2022_1,38,北京交通大学,36,江西,2022,理科,591
prov_score_38_36_2022_2,38,北京交通大学,36,江西,2022,文科,586
prov_score_38_37_2024_3,38,北京交通大学,37,山东,2024,综合,598
prov_score_38_37_2023_3,38,北京交通大学,37,山东,2023,综合,605
prov_score_38_37_2022_3,38,北京交通大学,37,山东,2022,综合,598
prov_score_38_41_2024_1,38,北京交通大学,41,河南,2024,理科,613
prov_score_38_41_2024_2,38,北京交通大学,41,河南,2024,文科,589
prov_score_38_41_2023_1,38,北京交通大学,41,河南,2023,理科,622
prov_score_38_41_2023_2,38,北京交通大学,41,河南,2023,文科,620
prov_score_38_41_2022_1,38,北京交通大学,41,河南,2022,理科,610
prov_score_38_41_2022_2,38,北京交通大学,41,河南,2022,文科,588
prov_score_38_42_2024_2073,38,北京交通大学,42,湖北,2024,物理类,612
prov_score_38_42_2024_2074,38,北京交通大学,42,湖北,2024,历史类,583
prov_score_38_42_2023_2073,38,北京交通大学,42,湖北,2023,物理类,614
prov_score_38_42_2023_2074,38,北京交通大学,42,湖北,2023,历史类,584
prov_score_38_42_2022_2073,38,北京交通大学,42,湖北,2022,物理类,584
prov_score_38_42_2022_2074,38,北京交通大学,42,湖北,2022,历史类,576
prov_score_38_43_2024_2073,38,北京交通大学,43,湖南,2024,物理类,604
prov_score_38_43_2024_2074,38,北京交通大学,43,湖南,2024,历史类,588
prov_score_38_43_2023_2073,38,北京交通大学,43,湖南,2023,物理类,609
prov_score_38_43_2023_2074,38,北京交通大学,43,湖南,2023,历史类,580
prov_score_38_43_2022_2073,38,北京交通大学,43,湖南,2022,物理类,592
prov_score_38_43_2022_2074,38,北京交通大学,43,湖南,2022,历史类,575
prov_score_38_44_2024_2073,38,北京交通大学,44,广东,2024,物理类,604
prov_score_38_44_2024_2074,38,北京交通大学,44,广东,2024,历史类,584
prov_score_38_44_2023_2073,38,北京交通大学,44,广东,2023,物理类,613
prov_score_38_44_2023_2074,38,北京交通大学,44,广东,2023,历史类,591
prov_score_38_44_2022_2073,38,北京交通大学,44,广东,2022,物理类,604
prov_score_38_44_2022_2074,38,北京交通大学,44,广东,2022,历史类,578
prov_score_38_45_2024_2074,38,北京交通大学,45,广西,2024,历史类,601
prov_score_38_45_2024_2073,38,北京交通大学,45,广西,2024,物理类,593
prov_score_38_45_2023_1,38,北京交通大学,45,广西,2023,理科,606
prov_score_38_45_2023_2,38,北京交通大学,45,广西,2023,文科,605
prov_score_38_45_2022_2,38,北京交通大学,45,广西,2022,文科,605
prov_score_38_45_2022_1,38,北京交通大学,45,广西,2022,理科,595
prov_score_38_46_2024_3,38,北京交通大学,46,海南,2024,综合,703
prov_score_38_46_2023_3,38,北京交通大学,46,海南,2023,综合,687
prov_score_38_46_2022_3,38,北京交通大学,46,海南,2022,综合,700
prov_score_38_50_2024_2074,38,北京交通大学,50,重庆,2024,历史类,583
prov_score_38_50_2024_2073,38,北京交通大学,50,重庆,2024,物理类,572
prov_score_38_50_2023_2073,38,北京交通大学,50,重庆,2023,物理类,605
prov_score_38_50_2023_2074,38,北京交通大学,50,重庆,2023,历史类,573
prov_score_38_50_2022_2073,38,北京交通大学,50,重庆,2022,物理类,603
prov_score_38_50_2022_2074,38,北京交通大学,50,重庆,2022,历史类,581
prov_score_38_51_2024_1,38,北京交通大学,51,四川,2024,理科,594
prov_score_38_51_2024_2,38,北京交通大学,51,四川,2024,文科,584
prov_score_38_51_2023_1,38,北京交通大学,51,四川,2023,理科,633
prov_score_38_51_2023_2,38,北京交通大学,51,四川,2023,文科,585
prov_score_38_51_2022_1,38,北京交通大学,51,四川,2022,理科,616
prov_score_38_51_2022_2,38,北京交通大学,51,四川,2022,文科,592
prov_score_38_52_2024_2074,38,北京交通大学,52,贵州,2024,历史类,597
prov_score_38_52_2024_2073,38,北京交通大学,52,贵州,2024,物理类,590
prov_score_38_52_2023_2,38,北京交通大学,52,贵州,2023,文科,607
prov_score_38_52_2023_1,38,北京交通大学,52,贵州,2023,理科,594
prov_score_38_52_2022_2,38,北京交通大学,52,贵州,2022,文科,616
prov_score_38_52_2022_1,38,北京交通大学,52,贵州,2022,理科,573
prov_score_38_53_2024_2,38,北京交通大学,53,云南,2024,文科,622
prov_score_38_53_2024_1,38,北京交通大学,53,云南,2024,理科,618
prov_score_38_53_2023_1,38,北京交通大学,53,云南,2023,理科,607
prov_score_38_53_2023_2,38,北京交通大学,53,云南,2023,文科,600
prov_score_38_53_2022_2,38,北京交通大学,53,云南,2022,文科,637
prov_score_38_53_2022_1,38,北京交通大学,53,云南,2022,理科,615
prov_score_38_61_2024_1,38,北京交通大学,61,陕西,2024,理科,608
prov_score_38_61_2024_2,38,北京交通大学,61,陕西,2024,文科,573
prov_score_38_61_2023_1,38,北京交通大学,61,陕西,2023,理科,592
prov_score_38_61_2023_2,38,北京交通大学,61,陕西,2023,文科,576
prov_score_38_61_2022_1,38,北京交通大学,61,陕西,2022,理科,575
prov_score_38_61_2022_2,38,北京交通大学,61,陕西,2022,文科,550
prov_score_38_62_2024_2073,38,北京交通大学,62,甘肃,2024,物理类,592
prov_score_38_62_2024_2074,38,北京交通大学,62,甘肃,2024,历史类,592
prov_score_38_62_2023_1,38,北京交通大学,62,甘肃,2023,理科,562
prov_score_38_62_2023_2,38,北京交通大学,62,甘肃,2023,文科,511
prov_score_38_62_2022_1,38,北京交通大学,62,甘肃,2022,理科,553
prov_score_38_62_2022_2,38,北京交通大学,62,甘肃,2022,文科,551
prov_score_38_63_2024_1,38,北京交通大学,63,青海,2024,理科,515
prov_score_38_63_2023_1,38,北京交通大学,63,青海,2023,理科,493
prov_score_38_63_2022_1,38,北京交通大学,63,青海,2022,理科,499
prov_score_38_64_2024_1,38,北京交通大学,64,宁夏,2024,理科,560
prov_score_38_64_2023_1,38,北京交通大学,64,宁夏,2023,理科,528
prov_score_38_64_2022_1,38,北京交通大学,64,宁夏,2022,理科,513
prov_score_38_65_2024_1,38,北京交通大学,65,新疆,2024,理科,537
prov_score_38_65_2024_2,38,北京交通大学,65,新疆,2024,文科,511
prov_score_38_65_2023_1,38,北京交通大学,65,新疆,2023,理科,544
prov_score_38_65_2023_2,38,北京交通大学,65,新疆,2023,文科,460
prov_score_38_65_2022_2,38,北京交通大学,65,新疆,2022,文科,531
prov_score_38_65_2022_1,38,北京交通大学,65,新疆,2022,理科,513
prov_score_38_31_2024_3,38,北京交通大学,31,上海,2024,综合,557
prov_score_38_31_2023_3,38,北京交通大学,31,上海,2023,综合,550
prov_score_38_31_2022_3,38,北京交通大学,31,上海,2022,综合,551
prov_score_38_22_2023_1,38,北京交通大学,22,吉林,2023,理科,574
prov_score_38_22_2023_2,38,北京交通大学,22,吉林,2023,文科,532
prov_score_38_22_2022_1,38,北京交通大学,22,吉林,2022,理科,561
prov_score_38_22_2022_2,38,北京交通大学,22,吉林,2022,文科,512
prov_score_37_11_2024_3,37,西北大学,11,北京,2024,综合,629
prov_score_37_11_2023_3,37,西北大学,11,北京,2023,综合,616
prov_score_37_11_2022_3,37,西北大学,11,北京,2022,综合,615
prov_score_37_12_2024_3,37,西北大学,12,天津,2024,综合,615
prov_score_37_12_2023_3,37,西北大学,12,天津,2023,综合,622
prov_score_37_12_2022_3,37,西北大学,12,天津,2022,综合,636
prov_score_37_13_2024_2074,37,西北大学,13,河北,2024,历史类,612
prov_score_37_13_2024_2073,37,西北大学,13,河北,2024,物理类,587
prov_score_37_13_2023_2074,37,西北大学,13,河北,2023,历史类,596
prov_score_37_13_2023_2073,37,西北大学,13,河北,2023,物理类,589
prov_score_37_13_2022_2074,37,西北大学,13,河北,2022,历史类,597
prov_score_37_13_2022_2073,37,西北大学,13,河北,2022,物理类,582
prov_score_37_14_2024_1,37,西北大学,14,山西,2024,理科,571
prov_score_37_14_2024_2,37,西北大学,14,山西,2024,文科,546
prov_score_37_14_2023_1,37,西北大学,14,山西,2023,理科,569
prov_score_37_14_2023_2,37,西北大学,14,山西,2023,文科,546
prov_score_37_14_2022_1,37,西北大学,14,山西,2022,理科,560
prov_score_37_14_2022_2,37,西北大学,14,山西,2022,文科,560
prov_score_37_21_2024_2074,37,西北大学,21,辽宁,2024,历史类,591
prov_score_37_21_2024_2073,37,西北大学,21,辽宁,2024,物理类,584
prov_score_37_21_2023_2073,37,西北大学,21,辽宁,2023,物理类,577
prov_score_37_21_2023_2074,37,西北大学,21,辽宁,2023,历史类,575
prov_score_37_21_2022_2073,37,西北大学,21,辽宁,2022,物理类,581
prov_score_37_21_2022_2074,37,西北大学,21,辽宁,2022,历史类,580
prov_score_37_23_2024_2073,37,西北大学,23,黑龙江,2024,物理类,578
prov_score_37_23_2024_2074,37,西北大学,23,黑龙江,2024,历史类,576
prov_score_37_23_2023_1,37,西北大学,23,黑龙江,2023,理科,505
prov_score_37_23_2023_2,37,西北大学,23,黑龙江,2023,文科,479
prov_score_37_23_2022_2,37,西北大学,23,黑龙江,2022,文科,538
prov_score_37_23_2022_1,37,西北大学,23,黑龙江,2022,理科,536
prov_score_37_32_2024_2073,37,西北大学,32,江苏,2024,物理类,598
prov_score_37_32_2024_2074,37,西北大学,32,江苏,2024,历史类,595
prov_score_37_32_2023_2073,37,西北大学,32,江苏,2023,物理类,600
prov_score_37_32_2023_2074,37,西北大学,32,江苏,2023,历史类,599
prov_score_37_32_2022_2073,37,西北大学,32,江苏,2022,物理类,581
prov_score_37_32_2022_2074,37,西北大学,32,江苏,2022,历史类,577
prov_score_37_33_2024_3,37,西北大学,33,浙江,2024,综合,622
prov_score_37_33_2023_3,37,西北大学,33,浙江,2023,综合,633
prov_score_37_33_2022_3,37,西北大学,33,浙江,2022,综合,625
prov_score_37_34_2024_2073,37,西北大学,34,安徽,2024,物理类,606
prov_score_37_34_2024_2074,37,西北大学,34,安徽,2024,历史类,591
prov_score_37_34_2023_1,37,西北大学,34,安徽,2023,理科,595
prov_score_37_34_2023_2,37,西北大学,34,安徽,2023,文科,580
prov_score_37_34_2022_1,37,西北大学,34,安徽,2022,理科,584
prov_score_37_34_2022_2,37,西北大学,34,安徽,2022,文科,575
prov_score_37_35_2024_2073,37,西北大学,35,福建,2024,物理类,607
prov_score_37_35_2024_2074,37,西北大学,35,福建,2024,历史类,581
prov_score_37_35_2023_2073,37,西北大学,35,福建,2023,物理类,594
prov_score_37_35_2023_2074,37,西北大学,35,福建,2023,历史类,593
prov_score_37_35_2022_2074,37,西北大学,35,福建,2022,历史类,590
prov_score_37_35_2022_2073,37,西北大学,35,福建,2022,物理类,583
prov_score_37_36_2024_2073,37,西北大学,36,江西,2024,物理类,594
prov_score_37_36_2024_2074,37,西北大学,36,江西,2024,历史类,593
prov_score_37_36_2023_2,37,西北大学,36,江西,2023,文科,592
prov_score_37_36_2023_1,37,西北大学,36,江西,2023,理科,588
prov_score_37_36_2022_2,37,西北大学,36,江西,2022,文科,578
prov_score_37_36_2022_1,37,西北大学,36,江西,2022,理科,569
prov_score_37_37_2024_3,37,西北大学,37,山东,2024,综合,582
prov_score_37_37_2023_3,37,西北大学,37,山东,2023,综合,590
prov_score_37_37_2022_3,37,西北大学,37,山东,2022,综合,579
prov_score_37_41_2024_1,37,西北大学,41,河南,2024,理科,600
prov_score_37_41_2024_2,37,西北大学,41,河南,2024,文科,585
prov_score_37_41_2023_2,37,西北大学,41,河南,2023,文科,608
prov_score_37_41_2023_1,37,西北大学,41,河南,2023,理科,605
prov_score_37_41_2022_1,37,西北大学,41,河南,2022,理科,595
prov_score_37_41_2022_2,37,西北大学,41,河南,2022,文科,582
prov_score_37_42_2024_2073,37,西北大学,42,湖北,2024,物理类,602
prov_score_37_42_2024_2074,37,西北大学,42,湖北,2024,历史类,587
prov_score_37_42_2023_2073,37,西北大学,42,湖北,2023,物理类,610
prov_score_37_42_2023_2074,37,西北大学,42,湖北,2023,历史类,588
prov_score_37_42_2022_2074,37,西北大学,42,湖北,2022,历史类,581
prov_score_37_42_2022_2073,37,西北大学,42,湖北,2022,物理类,576
prov_score_37_43_2024_2074,37,西北大学,43,湖南,2024,历史类,584
prov_score_37_43_2024_2073,37,西北大学,43,湖南,2024,物理类,581
prov_score_37_43_2023_2074,37,西北大学,43,湖南,2023,历史类,593
prov_score_37_43_2023_2073,37,西北大学,43,湖南,2023,物理类,589
prov_score_37_43_2022_2074,37,西北大学,43,湖南,2022,历史类,580
prov_score_37_43_2022_2073,37,西北大学,43,湖南,2022,物理类,574
prov_score_37_44_2024_2074,37,西北大学,44,广东,2024,历史类,596
prov_score_37_44_2024_2073,37,西北大学,44,广东,2024,物理类,591
prov_score_37_44_2023_2073,37,西北大学,44,广东,2023,物理类,597
prov_score_37_44_2023_2074,37,西北大学,44,广东,2023,历史类,596
prov_score_37_44_2022_2073,37,西北大学,44,广东,2022,物理类,591
prov_score_37_44_2022_2074,37,西北大学,44,广东,2022,历史类,577
prov_score_37_45_2024_2074,37,西北大学,45,广西,2024,历史类,595
prov_score_37_45_2024_2073,37,西北大学,45,广西,2024,物理类,580
prov_score_37_45_2023_2,37,西北大学,45,广西,2023,文科,592
prov_score_37_45_2023_1,37,西北大学,45,广西,2023,理科,550
prov_score_37_45_2022_2,37,西北大学,45,广西,2022,文科,590
prov_score_37_45_2022_1,37,西北大学,45,广西,2022,理科,549
prov_score_37_46_2024_3,37,西北大学,46,海南,2024,综合,660
prov_score_37_46_2023_3,37,西北大学,46,海南,2023,综合,665
prov_score_37_46_2022_3,37,西北大学,46,海南,2022,综合,666
prov_score_37_50_2024_2073,37,西北大学,50,重庆,2024,物理类,591
prov_score_37_50_2024_2074,37,西北大学,50,重庆,2024,历史类,575
prov_score_37_50_2023_2073,37,西北大学,50,重庆,2023,物理类,554
prov_score_37_50_2023_2074,37,西北大学,50,重庆,2023,历史类,552
prov_score_37_50_2022_2074,37,西北大学,50,重庆,2022,历史类,565
prov_score_37_50_2022_2073,37,西北大学,50,重庆,2022,物理类,563
prov_score_37_51_2024_1,37,西北大学,51,四川,2024,理科,613
prov_score_37_51_2024_2,37,西北大学,51,四川,2024,文科,581
prov_score_37_51_2023_1,37,西北大学,51,四川,2023,理科,605
prov_score_37_51_2023_2,37,西北大学,51,四川,2023,文科,573
prov_score_37_51_2022_1,37,西北大学,51,四川,2022,理科,599
prov_score_37_51_2022_2,37,西北大学,51,四川,2022,文科,588
prov_score_37_52_2024_2074,37,西北大学,52,贵州,2024,历史类,588
prov_score_37_52_2024_2073,37,西北大学,52,贵州,2024,物理类,580
prov_score_37_52_2023_2,37,西北大学,52,贵州,2023,文科,595
prov_score_37_52_2023_1,37,西北大学,52,贵州,2023,理科,557
prov_score_37_52_2022_2,37,西北大学,52,贵州,2022,文科,609
prov_score_37_52_2022_1,37,西北大学,52,贵州,2022,理科,534
prov_score_37_53_2024_2,37,西北大学,53,云南,2024,文科,601
prov_score_37_53_2024_1,37,西北大学,53,云南,2024,理科,583
prov_score_37_53_2023_2,37,西北大学,53,云南,2023,文科,591
prov_score_37_53_2023_1,37,西北大学,53,云南,2023,理科,572
prov_score_37_53_2022_2,37,西北大学,53,云南,2022,文科,628
prov_score_37_53_2022_1,37,西北大学,53,云南,2022,理科,582
prov_score_37_61_2024_1,37,西北大学,61,陕西,2024,理科,567
prov_score_37_61_2024_2,37,西北大学,61,陕西,2024,文科,553
prov_score_37_61_2023_2,37,西北大学,61,陕西,2023,文科,563
prov_score_37_61_2023_1,37,西北大学,61,陕西,2023,理科,527
prov_score_37_61_2022_2,37,西北大学,61,陕西,2022,文科,558
prov_score_37_61_2022_1,37,西北大学,61,陕西,2022,理科,555
prov_score_37_62_2024_2073,37,西北大学,62,甘肃,2024,物理类,583
prov_score_37_62_2024_2074,37,西北大学,62,甘肃,2024,历史类,581
prov_score_37_62_2023_2,37,西北大学,62,甘肃,2023,文科,553
prov_score_37_62_2023_1,37,西北大学,62,甘肃,2023,理科,520
prov_score_37_62_2022_2,37,西北大学,62,甘肃,2022,文科,539
prov_score_37_62_2022_1,37,西北大学,62,甘肃,2022,理科,521
prov_score_37_63_2024_2,37,西北大学,63,青海,2024,文科,505
prov_score_37_63_2024_1,37,西北大学,63,青海,2024,理科,465
prov_score_37_63_2023_2,37,西北大学,63,青海,2023,文科,479
prov_score_37_63_2023_1,37,西北大学,63,青海,2023,理科,332
prov_score_37_63_2022_2,37,西北大学,63,青海,2022,文科,488
prov_score_37_63_2022_1,37,西北大学,63,青海,2022,理科,454
prov_score_37_64_2024_1,37,西北大学,64,宁夏,2024,理科,514
prov_score_37_64_2024_2,37,西北大学,64,宁夏,2024,文科,509
prov_score_37_64_2023_2,37,西北大学,64,宁夏,2023,文科,551
prov_score_37_64_2023_1,37,西北大学,64,宁夏,2023,理科,465
prov_score_37_64_2022_2,37,西北大学,64,宁夏,2022,文科,541
prov_score_37_64_2022_1,37,西北大学,64,宁夏,2022,理科,414
prov_score_37_65_2024_2,37,西北大学,65,新疆,2024,文科,508
prov_score_37_65_2024_1,37,西北大学,65,新疆,2024,理科,480
prov_score_37_65_2023_2,37,西北大学,65,新疆,2023,文科,534
prov_score_37_65_2023_1,37,西北大学,65,新疆,2023,理科,487
prov_score_37_65_2022_2,37,西北大学,65,新疆,2022,文科,511
prov_score_37_65_2022_1,37,西北大学,65,新疆,2022,理科,458
prov_score_37_15_2024_2,37,西北大学,15,内蒙古,2024,文科,556
prov_score_37_15_2023_2,37,西北大学,15,内蒙古,2023,文科,525
prov_score_37_15_2023_1,37,西北大学,15,内蒙古,2023,理科,518
prov_score_37_15_2022_2,37,西北大学,15,内蒙古,2022,文科,543
prov_score_37_15_2022_1,37,西北大学,15,内蒙古,2022,理科,523
prov_score_37_31_2024_3,37,西北大学,31,上海,2024,综合,527
prov_score_37_31_2023_3,37,西北大学,31,上海,2023,综合,541
prov_score_37_31_2022_3,37,西北大学,31,上海,2022,综合,533
prov_score_37_22_2023_1,37,西北大学,22,吉林,2023,理科,514
prov_score_37_22_2023_2,37,西北大学,22,吉林,2023,文科,513
prov_score_37_22_2022_2,37,西北大学,22,吉林,2022,文科,543
prov_score_37_22_2022_1,37,西北大学,22,吉林,2022,理科,527
prov_score_36_11_2024_3,36,长安大学,11,北京,2024,综合,586
prov_score_36_11_2023_3,36,长安大学,11,北京,2023,综合,586
prov_score_36_11_2022_3,36,长安大学,11,北京,2022,综合,569
prov_score_36_12_2024_3,36,长安大学,12,天津,2024,综合,614
prov_score_36_12_2023_3,36,长安大学,12,天津,2023,综合,620
prov_score_36_12_2022_3,36,长安大学,12,天津,2022,综合,628
prov_score_36_13_2024_2074,36,长安大学,13,河北,2024,历史类,604
prov_score_36_13_2024_2073,36,长安大学,13,河北,2024,物理类,573
prov_score_36_13_2023_2074,36,长安大学,13,河北,2023,历史类,596
prov_score_36_13_2023_2073,36,长安大学,13,河北,2023,物理类,582
prov_score_36_13_2022_2074,36,长安大学,13,河北,2022,历史类,592
prov_score_36_13_2022_2073,36,长安大学,13,河北,2022,物理类,576
prov_score_36_14_2024_1,36,长安大学,14,山西,2024,理科,570
prov_score_36_14_2024_2,36,长安大学,14,山西,2024,文科,562
prov_score_36_14_2023_1,36,长安大学,14,山西,2023,理科,573
prov_score_36_14_2023_2,36,长安大学,14,山西,2023,文科,537
prov_score_36_14_2022_2,36,长安大学,14,山西,2022,文科,555
prov_score_36_14_2022_1,36,长安大学,14,山西,2022,理科,548
prov_score_36_15_2024_1,36,长安大学,15,内蒙古,2024,理科,540
prov_score_36_15_2024_2,36,长安大学,15,内蒙古,2024,文科,519
prov_score_36_15_2023_2,36,长安大学,15,内蒙古,2023,文科,541
prov_score_36_15_2023_1,36,长安大学,15,内蒙古,2023,理科,519
prov_score_36_15_2022_2,36,长安大学,15,内蒙古,2022,文科,519
prov_score_36_15_2022_1,36,长安大学,15,内蒙古,2022,理科,518
prov_score_36_21_2024_2074,36,长安大学,21,辽宁,2024,历史类,594
prov_score_36_21_2024_2073,36,长安大学,21,辽宁,2024,物理类,578
prov_score_36_21_2023_2073,36,长安大学,21,辽宁,2023,物理类,583
prov_score_36_21_2023_2074,36,长安大学,21,辽宁,2023,历史类,576
prov_score_36_21_2022_2073,36,长安大学,21,辽宁,2022,物理类,578
prov_score_36_21_2022_2074,36,长安大学,21,辽宁,2022,历史类,578
prov_score_36_23_2024_2074,36,长安大学,23,黑龙江,2024,历史类,592
prov_score_36_23_2024_2073,36,长安大学,23,黑龙江,2024,物理类,584
prov_score_36_23_2023_1,36,长安大学,23,黑龙江,2023,理科,545
prov_score_36_23_2023_2,36,长安大学,23,黑龙江,2023,文科,500
prov_score_36_23_2022_2,36,长安大学,23,黑龙江,2022,文科,538
prov_score_36_23_2022_1,36,长安大学,23,黑龙江,2022,理科,537
prov_score_36_32_2024_2073,36,长安大学,32,江苏,2024,物理类,592
prov_score_36_32_2024_2074,36,长安大学,32,江苏,2024,历史类,585
prov_score_36_32_2023_2073,36,长安大学,32,江苏,2023,物理类,602
prov_score_36_32_2023_2074,36,长安大学,32,江苏,2023,历史类,588
prov_score_36_32_2022_2073,36,长安大学,32,江苏,2022,物理类,579
prov_score_36_32_2022_2074,36,长安大学,32,江苏,2022,历史类,567
prov_score_36_33_2024_3,36,长安大学,33,浙江,2024,综合,616
prov_score_36_33_2023_3,36,长安大学,33,浙江,2023,综合,626
prov_score_36_33_2022_3,36,长安大学,33,浙江,2022,综合,619
prov_score_36_34_2024_2073,36,长安大学,34,安徽,2024,物理类,603
prov_score_36_34_2024_2074,36,长安大学,34,安徽,2024,历史类,602
prov_score_36_34_2023_1,36,长安大学,34,安徽,2023,理科,589
prov_score_36_34_2023_2,36,长安大学,34,安徽,2023,文科,569
prov_score_36_34_2022_1,36,长安大学,34,安徽,2022,理科,578
prov_score_36_34_2022_2,36,长安大学,34,安徽,2022,文科,566
